Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Elastic Modulus
0.11,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1349.44635
0.12,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1364.871551
0.13,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1410.911667
0.14,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1430.627857
0.15,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1464.172268
0.16,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1479.245538
0.17,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1535.969968
0.18,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1547.430147
0.19,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1571.679147
0.2,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1602.266024
0.21,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1649.671953
0.22,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1672.747089
0.23,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1714.353121
0.24,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1764.282992
0.25,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1784.721535
0.26,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1823.064215
0.27,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1860.804082
0.28,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1914.513718
0.29,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1946.348873
0.3,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1984.794389
0.31,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1997.815135
0.32,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2071.822944
0.33,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2123.022143
0.34,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2153.6327
0.35,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2235.523111
0.36,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2263.495261
0.37,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2289.052444
0.38,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2326.196978
0.39,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2447.516625
0.4,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2497.446375
0.41,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2538.962889
0.42,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2546.20725
0.43,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2689.209339
0.44,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2701.175964
0.45,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2749.205446
0.46,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2900.223286
0.47,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2937.445
0.48,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3037.169643
0.49,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3077.167714
0.5,1200,1075.862069,0.37,46.551724,0.285243921,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3205.764
0.01,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1256.889568
0.02,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1338.486259
0.03,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1366.183027
0.04,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1396.10135
0.05,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1415.960955
0.06,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1466.710541
0.07,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1491.052621
0.08,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1509.975439
0.09,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1535.241987
0.1,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1582.102505
0.11,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1611.48157
0.12,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1624.993214
0.13,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1675.199717
0.14,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1696.062231
0.15,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1729.570308
0.16,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1745.443514
0.17,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1805.424134
0.18,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1818.875828
0.19,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1848.894873
0.2,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1872.50149
0.21,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1930.581774
0.22,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1950.637562
0.23,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1997.223663
0.24,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2045.334184
0.25,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2072.61774
0.26,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2113.918655
0.27,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2162.273935
0.28,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2212.546373
0.29,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2246.28588
0.3,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2289.042234
0.31,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2302.849325
0.32,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2379.433435
0.33,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2439.765062
0.34,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2471.825494
0.35,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2553.466674
0.36,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2588.354826
0.37,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2617.84595
0.38,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2659.89328
0.39,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2783.379592
0.4,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2836.390971
0.41,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2892.857821
0.42,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2893.143677
0.43,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3054.664802
0.44,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3060.318181
0.45,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3113.966165
0.46,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3279.847643
0.47,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3318.996686
0.48,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3423.167582
0.49,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3472.329423
0.5,1200,1186.206897,0.37,89.655172,0.22999764,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3616.602128
0.01,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1429.417217
0.02,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1518.867024
0.03,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1551.783256
0.04,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1583.823026
0.05,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1611.999444
0.06,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1666.6704
0.07,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1698.432101
0.08,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1720.064701
0.09,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1747.665171
0.1,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1800.285565
0.11,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1833.177447
0.12,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1851.059457
0.13,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1904.372477
0.14,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1929.824418
0.15,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1969.071016
0.16,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1990.020557
0.17,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2055.340463
0.18,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2069.437176
0.19,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2098.575377
0.2,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2131.558091
0.21,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2197.292822
0.22,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2219.633124
0.23,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2271.879777
0.24,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2327.041908
0.25,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2358.202226
0.26,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2408.231738
0.27,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2460.154575
0.28,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2516.885629
0.29,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2551.972735
0.3,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2602.97031
0.31,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2618.925357
0.32,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2701.951781
0.33,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2774.204745
0.34,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2808.806947
0.35,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2912.575583
0.36,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2943.156262
0.37,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2974.152485
0.38,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3028.430837
0.39,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3165.316273
0.4,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3228.636318
0.41,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3283.231286
0.42,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3290.062826
0.43,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3468.552645
0.44,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3476.484182
0.45,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3539.4569
0.46,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3719.319727
0.47,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3768.445256
0.48,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3887.736267
0.49,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3940.809411
0.5,1200,1354.231975,0.37,77.586207,0.23256682,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,4109.287333
0.01,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1734.65805
0.02,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1844.735909
0.03,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1884.567761
0.04,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1920.076654
0.05,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1956.39685
0.06,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2024.330349
0.07,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2063.454533
0.08,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2087.1151
0.09,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2121.89027
0.1,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2189.520757
0.11,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2223.721131
0.12,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2245.517481
0.13,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2313.875769
0.14,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2346.564385
0.15,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2385.1618
0.16,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2406.771903
0.17,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2497.567485
0.18,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2511.81516
0.19,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2555.156932
0.2,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2590.696726
0.21,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2671.104129
0.22,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2697.902552
0.23,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2761.207277
0.24,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2826.875847
0.25,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2864.344291
0.26,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2901.262591
0.27,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2986.458998
0.28,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3061.7059
0.29,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3103.086894
0.3,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3158.571148
0.31,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3176.7846
0.32,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3286.506167
0.33,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3366.709899
0.34,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3410.686522
0.35,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3528.58025
0.36,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3569.828986
0.37,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3601.902222
0.38,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3667.835222
0.39,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3840.246125
0.4,1200,1655.172414,0.37,67.241379,0.544620657,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3906.65175
